titulo;descripcion;categoria;latitud;longitud;fecha_hecho
47134-Accidente de tránsito con víctima fatal;En Capital, Córdoba, ocurrió un hecho vial de tipo 'Colisión vehículo-persona' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 80-84 años de edad.;Accidente de tránsito;-31.414266899887;-64.19019593121;22/8/2023 16:54:00
47137-Accidente de tránsito con víctima fatal;En Río Segundo, Córdoba, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Provincial'.La víctima fue un hombre de entre 65-69 años de edad, que se movilizaba en una camioneta.;Accidente de tránsito;-31.9138172;-63.6804383;7/8/2023 11:30:00
47138-Accidente de tránsito con víctima fatal;En Río Segundo, Córdoba, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Provincial'.La víctima fue un hombre de entre 65-69 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-31.639004031302;-63.528447609175;5/8/2023 19:30:00
47141-Accidente de tránsito con víctima fatal;En Totoral, Córdoba, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Nacional'.La víctima fue un hombre de entre 35-39 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-30.700383480847;-64.045396831714;22/8/2023 00:30:00
47142-Accidente de tránsito con víctima fatal;En Río Segundo, Córdoba, ocurrió un hecho vial de tipo 'Vuelco-Despistes' en un lugar tipo 'Ruta Nacional'.La víctima fue un hombre de entre 25-29 años de edad, que se movilizaba en una camioneta.;Accidente de tránsito;-31.844967384238;-63.741930124172;26/8/2023 04:00:00
47143-Accidente de tránsito con víctima fatal;En Unión, Córdoba, ocurrió un hecho vial de tipo 'Vuelco-Despistes' en un lugar tipo 'Autopista Nacional'.La víctima fue un hombre de entre 30-34 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-32.6208042;-62.4776765;2/8/2023 12:30:00
47144-Accidente de tránsito con víctima fatal;En San Justo, Córdoba, ocurrió un hecho vial de tipo 'Colisión vehículo-objeto' en un lugar tipo 'Ruta Nacional'.La víctima fue un hombre de entre 20-24 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-31.549676;-62.224365;23/8/2023 05:05:00
47146-Accidente de tránsito con víctima fatal;En Río Segundo, Córdoba, ocurrió un hecho vial de tipo 'Colisión vehículo-objeto' en un lugar tipo 'Autopista Nacional'.La víctima fue una mujer de entre 50-54 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-31.651875;-63.9134;25/8/2023 21:00:00
47147-Accidente de tránsito con víctima fatal;En Calamuchita, Córdoba, ocurrió un hecho vial de tipo 'Colisión vehículo-persona' en un lugar tipo 'Ruta Provincial'.La víctima fue un hombre de entre 65-69 años de edad.;Accidente de tránsito;-32.062344855889;-64.590243845296;30/8/2023 21:30:00
47148-Accidente de tránsito con víctima fatal;En Marcos Juárez, Córdoba, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Nacional'.La víctima fue un hombre de entre 45-49 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-33.62648639364;-62.399462450329;19/8/2023 02:00:00
47149-Accidente de tránsito con víctima fatal;En Río Cuarto, Córdoba, ocurrió un hecho vial de tipo 'Colisión vehículo-persona' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 50-54 años de edad.;Accidente de tránsito;-33.099284748789;-64.329709925329;28/8/2023 16:30:00
47151-Accidente de tránsito con víctima fatal;En Capital, Córdoba, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 55-59 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-31.425636993454;-64.228971034395;31/8/2023 21:58:00
47153-Accidente de tránsito con víctima fatal;En General San Martín, Córdoba, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Nacional'.La víctima fue un hombre de entre 20-24 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-32.403487026003;-63.243122885902;5/8/2023 23:30:00
47154-Accidente de tránsito con víctima fatal;En Capital, Córdoba, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 50-54 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-31.45522800342;-64.201250990946;15/8/2023 20:44:00
47156-Accidente de tránsito con víctima fatal;En Santa María, Córdoba, ocurrió un hecho vial de tipo 'Vuelco-Despistes' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 20-24 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-31.658787006353;-64.425367994432;5/8/2023 07:35:00
47157-Accidente de tránsito con víctima fatal;En Capital, Córdoba, ocurrió un hecho vial de tipo 'Colisión vehículo-persona' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 80-84 años de edad.;Accidente de tránsito;-31.390454457106;-64.138411054719;6/8/2023 10:56:00
47158-Accidente de tránsito con víctima fatal;En San Justo, Córdoba, ocurrió un hecho vial de tipo 'Vuelco-Despistes' en un lugar tipo 'Ruta Provincial'.La víctima fue un hombre de entre 25-29 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-31.4245701;-63.1932858;5/8/2023 09:40:00
47164-Accidente de tránsito con víctima fatal;En Capital, Córdoba, ocurrió un hecho vial de tipo 'Vuelco-Despistes' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 35-39 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-31.42280531062;-64.171645650082;7/9/2023 18:30:00
47165-Accidente de tránsito con víctima fatal;En Presidente Roque Sáenz Peña, Córdoba, ocurrió un hecho vial de tipo 'Colisión vehículo-persona' en un lugar tipo 'Ruta Provincial'.La víctima fue un hombre de entre 50-54 años de edad, que se movilizaba en un/una Bicicleta.;Accidente de tránsito;-34.349553522306;-63.436445761607;23/9/2023 07:00:00
47168-Accidente de tránsito con víctima fatal;En Río Primero, Córdoba, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 20-24 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-32.020573710101;-62.917286084461;24/9/2023 23:05:00
47169-Accidente de tránsito con víctima fatal;En Unión, Córdoba, ocurrió un hecho vial de tipo 'Vuelco-Despistes' en un lugar tipo 'Ruta Nacional'.La víctima fue un hombre de entre 25-29 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-32.53860540744;-62.976331517553;24/9/2023 04:50:00
47173-Accidente de tránsito con víctima fatal;En General San Martín, Córdoba, ocurrió un hecho vial de tipo 'Vuelco-Despistes' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 20-24 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-32.410657;-63.242623;15/9/2023 07:10:00
47174-Accidente de tránsito con víctima fatal;En Calamuchita, Córdoba, ocurrió un hecho vial de tipo 'Colisión vehículo-objeto' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 15-19 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-31.9179381;-64.5756634;17/9/2023 17:30:00
47175-Accidente de tránsito con víctima fatal;En General San Martín, Córdoba, ocurrió un hecho vial de tipo 'Vuelco-Despistes' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 20-24 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-32.41146959011;-63.216230013974;3/9/2023 06:40:00
47176-Accidente de tránsito con víctima fatal;En Presidente Roque Sáenz Peña, Córdoba, ocurrió un hecho vial de tipo 'Vuelco-Despistes' en un lugar tipo 'Ruta Provincial'.La víctima fue un hombre de entre 35-39 años de edad, que se movilizaba en una camioneta.;Accidente de tránsito;-33.975408449144;-63.439898351367;8/9/2023 23:00:00
47179-Accidente de tránsito con víctima fatal;En General San Martín, Córdoba, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Provincial'.La víctima fue un hombre de entre 15-19 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-32.616877;-63.409878;30/9/2023 21:30:00
47181-Accidente de tránsito con víctima fatal;En General San Martín, Córdoba, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 20-24 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-32.413600186079;-63.25463187101;22/9/2023 00:50:00
47183-Accidente de tránsito con víctima fatal;En Tercero Arriba, Córdoba, ocurrió un hecho vial de tipo 'Vuelco-Despistes' en un lugar tipo 'Ruta Provincial'.La víctima fue un hombre de entre 15-19 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-32.0230286;-64.1918437;2/9/2023 08:20:00
47184-Accidente de tránsito con víctima fatal;En Río Segundo, Córdoba, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Provincial'.La víctima fue un hombre de entre 60-64 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-31.60793345128;-63.439123427272;11/9/2023 13:20:00
47185-Accidente de tránsito con víctima fatal;En San Javier, Córdoba, ocurrió un hecho vial de tipo 'Vuelco-Despistes' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 15-19 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-31.929037208636;-65.149316324456;18/9/2023 00:05:00
47188-Accidente de tránsito con víctima fatal;En Río Segundo, Córdoba, ocurrió un hecho vial de tipo 'Colisión vehículo-objeto' en un lugar tipo 'Ruta Nacional'.La víctima fue un hombre de entre 30-34 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-32.0212885;-62.9201793;3/9/2023 02:40:00
47190-Accidente de tránsito con víctima fatal;En San Justo, Córdoba, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Provincial'.La víctima fue un hombre de entre 20-24 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-31.167020560556;-62.091434840265;25/9/2023 11:20:00
47195-Accidente de tránsito con víctima fatal;En Capital, Misiones, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo'.La víctima fue un hombre de entre 55-59 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-27.381860812838;-55.92248260785;6/11/2023 22:00:00
47198-Accidente de tránsito con víctima fatal;En La Capital, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 35-39 años de edad, que se movilizaba en un/una Bicicleta.;Accidente de tránsito;-31.597736702113;-60.712503232394;28/11/2023 00:30:00
47199-Accidente de tránsito con víctima fatal;En General López, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Provincial'.La víctima fue una mujer de entre 10-14 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-34.1891437;-61.5250342;5/11/2023 14:00:00
47200-Accidente de tránsito con víctima fatal;En La Capital, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 55-59 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-31.635126192884;-60.695970096018;10/11/2023 12:40:00
47201-Accidente de tránsito con víctima fatal;En Castellanos, Santa Fe, ocurrió un hecho vial de tipo 'Vuelco-Despistes' en un lugar tipo 'Ruta Nacional'.La víctima fue un hombre de entre 60-64 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-30.846204;-61.5924;2/11/2023 15:00:00
47202-Accidente de tránsito con víctima fatal;En Rosario, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-persona' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 60-64 años de edad.;Accidente de tránsito;-33.112983211462;-60.560135487728;4/11/2023 16:00:00
47205-Accidente de tránsito con víctima fatal;En Rosario, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Nacional'.La víctima fue un hombre de entre 30-34 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-32.920469000433;-60.817205021538;11/11/2023 16:10:00
47207-Accidente de tránsito con víctima fatal;En San Lorenzo, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Nacional'.La víctima fue un hombre de entre 20-24 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-32.799922019616;-60.721257962622;12/11/2023 02:15:00
47208-Accidente de tránsito con víctima fatal;En Constitución, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Provincial'.La víctima fue un hombre de entre 15-19 años de edad, que se movilizaba en un/una Bicicleta.;Accidente de tránsito;-33.4572837;-61.3170018;4/11/2023 00:30:00
47209-Accidente de tránsito con víctima fatal;En Rosario, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Autopista Nacional'.La víctima fue un hombre, que se movilizaba en una motocicleta.;Accidente de tránsito;-33.1941118;-60.4699626;20/11/2023 20:30:00
47210-Accidente de tránsito con víctima fatal;En Las Colonias, Santa Fe, ocurrió un hecho vial de tipo 'Vuelco-Despistes' en un lugar tipo 'Autovía'.La víctima fue un hombre de entre 60-64 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-31.608972;-61.141418;22/11/2023 15:10:00
47211-Accidente de tránsito con víctima fatal;En La Capital, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-objeto' en un lugar tipo 'Autovía'.La víctima fue un hombre de entre 55-59 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-31.573833133492;-60.754072257885;20/11/2023 00:20:00
47212-Accidente de tránsito con víctima fatal;En Garay, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Provincial'.La víctima fue un hombre de entre 35-39 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-31.1051255;-60.0953851;5/11/2023 07:05:00
47229-Accidente de tránsito con víctima fatal;En San Ignacio, Misiones, ocurrió un hecho vial de tipo 'Vuelco-Despistes' en un lugar tipo 'Ruta Nacional'.La víctima fue un hombre de entre 45-49 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-27.138249332658;-55.400052833213;8/10/2023 16:45:00
47231-Accidente de tránsito con víctima fatal;En Belén, Catamarca, ocurrió un hecho vial de tipo 'Colisión vehículo-objeto' en un lugar tipo 'Ruta Provincial'.La víctima fue un hombre de entre 30-34 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-27.689755576325;-66.990257314642;2/11/2023 12:55:00
47232-Accidente de tránsito con víctima fatal;En Belén, Catamarca, ocurrió un hecho vial de tipo 'Vuelco-Despistes' en un lugar tipo 'Ruta Provincial'.La víctima fue un hombre de entre 45-49 años de edad, que se movilizaba en una camioneta.;Accidente de tránsito;-26.983633;-66.7387853;12/11/2023 13:00:00
47233-Accidente de tránsito con víctima fatal;En General San Martín, La Rioja, ocurrió un hecho vial de tipo 'Vuelco-Despistes' en un lugar tipo 'Ruta Nacional'.La víctima fue un hombre de entre 60-64 años de edad, que se movilizaba en un camión.;Accidente de tránsito;-31.571594247991;-66.220154289632;13/3/2023 04:30:00
47235-Accidente de tránsito con víctima fatal;En Chilecito, La Rioja, ocurrió un hecho vial de tipo 'Colisión vehículo-objeto' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 25-29 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-29.4856;-67.5072;17/3/2023 03:00:00
47236-Accidente de tránsito con víctima fatal;En Chilecito, La Rioja, ocurrió un hecho vial de tipo 'Colisión vehículo-objeto' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 15-19 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-29.298805717037;-67.483445225029;27/3/2023 05:50:00
47237-Accidente de tránsito con víctima fatal;En Chilecito, La Rioja, ocurrió un hecho vial de tipo 'Vuelco-Despistes' en un lugar tipo 'Ruta Nacional'.La víctima fue un hombre de entre 25-29 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-29.336702656202;-67.655233393514;1/4/2023 06:00:00
47238-Accidente de tránsito con víctima fatal;En Chilecito, La Rioja, ocurrió un hecho vial de tipo 'Vuelco-Despistes' en un lugar tipo 'Calle'.La víctima fue una mujer de entre 40-44 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-29.200987241674;-67.461021501625;10/4/2023 07:30:00
47239-Accidente de tránsito con víctima fatal;En Capital, La Rioja, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 15-19 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-29.410387496189;-66.830915867738;7/4/2023 05:30:00
47241-Accidente de tránsito con víctima fatal;En Capital, La Rioja, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 40-44 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-29.389334758696;-66.845289950124;29/4/2023 18:30:00
47244-Accidente de tránsito con víctima fatal;En Capital, La Rioja, ocurrió un hecho vial de tipo 'Colisión vehículo-persona' en un lugar tipo 'Calle'.La víctima fue una mujer de entre 80-84 años de edad.;Accidente de tránsito;-29.42655488822;-66.849899118231;23/5/2023 15:30:00
47249-Accidente de tránsito con víctima fatal;En La Paz, Catamarca, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Nacional'.La víctima fue un hombre de entre 25-29 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-29.280514163915;-65.061630641605;15/10/2023 05:45:00
47252-Accidente de tránsito con víctima fatal;En Grl. José de San Martín, Salta, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 50-54 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-22.516345098855;-63.807482674628;6/8/2023 04:58:00
47254-Accidente de tránsito con víctima fatal;En Caucete, San Juan, ocurrió un hecho vial de tipo 'Colisión vehículo-persona' en un lugar tipo 'Calle'.La víctima fue una persona de entre 85-89 años de edad.;Accidente de tránsito;-31.650910699577;-68.274111621209;25/8/2023 11:11:00
47267-Accidente de tránsito con víctima fatal;En Banda, Santiago del Estero, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue una persona, que se movilizaba en una motocicleta.;Accidente de tránsito;-27.771175823865;-64.225683405388;17/5/2023 20:30:00
47271-Accidente de tránsito con víctima fatal;En Jiménez, Santiago del Estero, ocurrió un hecho vial de tipo 'Vuelco-Despistes' en un lugar tipo 'Calle'.La víctima fue una persona de entre 15-19 años de edad, que se movilizaba en una camioneta.;Accidente de tránsito;-27.164931919968;-64.488867784147;13/5/2023 17:20:00
47272-Accidente de tránsito con víctima fatal;En Capital, Santiago del Estero, ocurrió un hecho vial de tipo 'Vuelco-Despistes' en un lugar tipo 'Calle'.La víctima fue una persona de entre 30-34 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-27.803550003005;-64.271800380327;10/5/2023 08:40:00
47278-Accidente de tránsito con víctima fatal;En Capital, Santiago del Estero, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue una persona de entre 20-24 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-27.821996895513;-64.30124701201;25/5/2023 05:40:00
47281-Accidente de tránsito con víctima fatal;En Albardón, San Juan, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue una persona de entre 20-24 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-31.416604951862;-68.495509713032;17/9/2023 13:00:00
47282-Accidente de tránsito con víctima fatal;En Capital, San Juan, ocurrió un hecho vial de tipo 'Vuelco-Despistes' en un lugar tipo 'Calle'.La víctima fue una persona de entre 35-39 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-31.559339999947;-68.520414935667;29/9/2023 06:15:00
47285-Accidente de tránsito con víctima fatal;En 25 de Mayo, San Juan, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Provincial'.La víctima fue una persona de entre 35-39 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-31.7472551;-68.3116113;18/9/2023 17:30:00
47289-Accidente de tránsito con víctima fatal;En Valle Fértil, San Juan, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue una persona de entre 30-34 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-30.634128065457;-67.461325341141;3/9/2023 07:15:00
47296-Accidente de tránsito con víctima fatal;En Apóstoles, Misiones, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Nacional'.La víctima fue una persona de entre 55-59 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-27.741749972517;-55.74389534357;1/10/2023 18:30:00
47301-Accidente de tránsito con víctima fatal;En Capital, Salta, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 75-79 años de edad, que se movilizaba en un/una Bicicleta.;Accidente de tránsito;-24.799545516632;-65.416127389956;5/8/2023 09:55:00
47302-Accidente de tránsito con víctima fatal;En Rosario de la Frontera, Salta, ocurrió un hecho vial de tipo 'Vuelco-Despistes' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 80-84 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-25.803021893745;-64.979477592269;25/8/2023 13:30:00
47306-Accidente de tránsito con víctima fatal;En Orán, Salta, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 75-79 años de edad, que se movilizaba en un/una Bicicleta.;Accidente de tránsito;-23.316700595113;-64.222348325058;28/8/2023 18:05:00
47307-Accidente de tránsito con víctima fatal;En Orán, Salta, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue una mujer de entre 25-29 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-23.128878615391;-64.323618898319;1/9/2023 08:00:00
47311-Accidente de tránsito con víctima fatal;En Capital, Salta, ocurrió un hecho vial de tipo 'Colisión vehículo-objeto' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 25-29 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-24.800999986381;-65.398109986167;22/9/2023 05:05:00
47316-Accidente de tránsito con víctima fatal;En Grl. José de San Martín, Salta, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Nacional'.La víctima fue un hombre de entre 20-24 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-22.5167924;-63.7945172;6/10/2023 20:36:00
47323-Accidente de tránsito con víctima fatal;En Capital, Salta, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 15-19 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-24.736374004156;-65.403163016496;16/10/2023 02:50:00
47326-Accidente de tránsito con víctima fatal;En Anta, Salta, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 35-39 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-25.114263307822;-64.129276594207;22/10/2023 00:20:00
47327-Accidente de tránsito con víctima fatal;En Orán, Salta, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 65-69 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-23.137307289586;-64.319819633067;21/10/2023 16:25:00
47328-Accidente de tránsito con víctima fatal;En Orán, Salta, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue una mujer de entre 25-29 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-23.140319200764;-64.324596814962;23/10/2023 01:44:00
47329-Accidente de tránsito con víctima fatal;En Santa Victoria, Salta, ocurrió un hecho vial de tipo 'Vuelco-Despistes' en un lugar tipo 'Ruta Provincial'.La víctima fue una mujer de entre 65-69 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-22.2507514;-64.9655265;24/10/2023 14:44:00
47348-Accidente de tránsito con víctima fatal;En Orán, Salta, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Nacional'.La víctima fue un hombre de entre 20-24 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-23.149764732174;-64.334955796629;30/10/2023 20:30:00
47358-Accidente de tránsito con víctima fatal;En Rosario de la Frontera, Salta, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Nacional'.La víctima fue un hombre de entre 40-44 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-25.840519414005;-64.860840152686;15/11/2023 23:23:00
47360-Accidente de tránsito con víctima fatal;En Bermejo, Chaco, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Nacional'.La víctima fue un hombre de entre 50-54 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-26.662039;-58.6349992;23/9/2023 06:30:00
47361-Accidente de tránsito con víctima fatal;En San Lorenzo, Chaco, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue una mujer de entre 10-14 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-27.287328303065;-60.419381147147;3/9/2023 14:10:00
47365-Accidente de tránsito con víctima fatal;En Comandante Fernández, Chaco, ocurrió un hecho vial de tipo 'Vuelco-Despistes' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 55-59 años de edad, que se movilizaba en un/una Bicicleta.;Accidente de tránsito;-26.79020842189;-60.45069886372;17/9/2023 17:50:00
47367-Accidente de tránsito con víctima fatal;En San Fernando, Chaco, ocurrió un hecho vial de tipo 'Colisión vehículo-persona' en un lugar tipo 'Ruta Nacional'.La víctima fue un hombre de entre 45-49 años de edad.;Accidente de tránsito;-27.443544372747;-58.890104329762;25/9/2023 15:40:00
47370-Accidente de tránsito con víctima fatal;En San Fernando, Chaco, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 25-29 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-27.450360842905;-59.021462388778;17/9/2023 00:05:00
47371-Accidente de tránsito con víctima fatal;En San Fernando, Chaco, ocurrió un hecho vial de tipo 'Vuelco-Despistes' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 35-39 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-27.475872029306;-58.973790239065;9/9/2023 07:00:00
47372-Accidente de tránsito con víctima fatal;En San Fernando, Chaco, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 15-19 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-27.485393270219;-58.976525316485;14/9/2023 11:45:00
47373-Accidente de tránsito con víctima fatal;En San Fernando, Chaco, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue una mujer de entre 40-44 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-27.471188665829;-58.972899952615;19/9/2023 13:11:00
47374-Accidente de tránsito con víctima fatal;En San Fernando, Chaco, ocurrió un hecho vial de tipo 'Vuelco-Despistes' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 30-34 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-27.44744798981;-59.010774967731;3/9/2023 08:10:00
