titulo;descripcion;categoria;latitud;longitud;fecha_hecho
Centro clandestino de detención 587-COMISARÍA 3ª DE SALTA;Centro Clandestino de Detención (CCD) 'COMISARÍA 3ª DE SALTA', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: LOS GUAYACANES 244 · Tres Cerritos · SALTA · CAPITAL · SALTA. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-24.7642183;-65.3993359;24/03/1976 00:00:00
Centro clandestino de detención 588-COMISARÍA 8ª DE SAN RAFAEL;Centro Clandestino de Detención (CCD) 'COMISARÍA 8ª DE SAN RAFAEL', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: SEGOVIA 788 (esq. FRAY LUIS BELTRÁN) y/o ORTIZ DE ROSAS 548 · SAN RAFAEL · MENDOZA. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-34.6344023;-68.2946078;24/03/1976 00:00:00
Centro clandestino de detención 589-COMISARÍA 9ª DE SANTA FE;Centro Clandestino de Detención (CCD) 'COMISARÍA 9ª DE SANTA FE', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: Av. FACUNDO ZUVIRÍA 5202 · SANTA FE · LA CAPITAL · SANTA FE. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-31.6186314;-60.7053594;24/03/1976 00:00:00
Centro clandestino de detención 590-JEFATURA DE POLICÍA DE LA PROVINCIA DE LA RIOJA;Centro Clandestino de Detención (CCD) 'JEFATURA DE POLICÍA DE LA PROVINCIA DE LA RIOJA', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: LA RIOJA · CAPITAL · LA RIOJA. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-29.4134538;-66.8564579;24/03/1976 00:00:00
Centro clandestino de detención 591-COMISARÍA 2ª DE ENSENADA (PUNTA LARA);Centro Clandestino de Detención (CCD) 'COMISARÍA 2ª DE ENSENADA (PUNTA LARA)', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: Camino Costanero ALTE. BROWN · PUNTA LARA · ENSENADA · BUENOS AIRES. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-34.8246935;-57.9620824;24/03/1976 00:00:00
Centro clandestino de detención 592-SUBCOMISARÍA DE SAN BLAS;Centro Clandestino de Detención (CCD) 'SUBCOMISARÍA DE SAN BLAS', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: SAN BLAS · SAN BLAS DE LOS SAUCES · LA RIOJA. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-28.4047845;-67.0875864;24/03/1976 00:00:00
Centro clandestino de detención 593-COMISARÍA 1ª DE VIEDMA;Centro Clandestino de Detención (CCD) 'COMISARÍA 1ª DE VIEDMA', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: VIEDMA · ADOLFO ALSINA · RÍO NEGRO. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-40.8119087;-62.9962044;24/03/1976 00:00:00
Centro clandestino de detención 594-JEFATURA DE POLICÍA DE BELL VILLE / ALCAIDÍA;Centro Clandestino de Detención (CCD) 'JEFATURA DE POLICÍA DE BELL VILLE / ALCAIDÍA', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: BELL VILLE · UNIÓN · CÓRDOBA. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-32.6305078;-62.6888569;24/03/1976 00:00:00
Centro clandestino de detención 595-COMISARÍA 33ª DE MENDOZA;Centro Clandestino de Detención (CCD) 'COMISARÍA 33ª DE MENDOZA', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: BOULOGNE SUR MER al 3300 (presumib.) · San Martín · MENDOZA · CAPITAL · MENDOZA. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-32.882192;-68.8603559;24/03/1976 00:00:00
Centro clandestino de detención 597-COMISARÍA 1ª DE FORMOSA;Centro Clandestino de Detención (CCD) 'COMISARÍA 1ª DE FORMOSA', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: SAAVEDRA 325 · FORMOSA · FORMOSA. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-26.1807975;-58.1686701;24/03/1976 00:00:00
Centro clandestino de detención 599-MUNICIPALIDAD DE CÓRDOBA;Centro Clandestino de Detención (CCD) 'MUNICIPALIDAD DE CÓRDOBA', que funcionó en un predio de 'ESTATAL'. Ubicación: CASEROS y GRAL. SIMÓN BOLÍVAR · Centro · CÓRDOBA · CAPITAL · CÓRDOBA. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-31.4162932;-64.191638;24/03/1976 00:00:00
"Centro clandestino de detención 600-DELEGACIÓN ""SAN LUIS"" DE LA POLICÍA FEDERAL";"Centro Clandestino de Detención (CCD) 'DELEGACIÓN ""SAN LUIS"" DE LA POLICÍA FEDERAL', que funcionó en un predio de 'POLICÍA FEDERAL'. Ubicación: Av. ARTURO ILLIA y CHACABUCO · SAN LUIS · LA CAPITAL · SAN LUIS. Actualmente es un Espacio para la Memoria.";Centro Clandestino de Detención;-33.299304;-66.346849;24/03/1976 00:00:00
Centro clandestino de detención 601-UNIDAD PENAL DE SAN RAFAEL (CÁRCEL DE ENCAUSADOS);Centro Clandestino de Detención (CCD) 'UNIDAD PENAL DE SAN RAFAEL (CÁRCEL DE ENCAUSADOS)', que funcionó en un predio de 'SERVICIO PENITENCIARIO PROVINCIAL'. Ubicación: Av. MITRE 2012 · SAN RAFAEL · MENDOZA. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-34.6302334;-68.2879035;24/03/1976 00:00:00
Centro clandestino de detención 602-COMISARÍA 1ª DE CHASCOMÚS;Centro Clandestino de Detención (CCD) 'COMISARÍA 1ª DE CHASCOMÚS', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: LASTRA y SARMIENTO · CHASCOMÚS · BUENOS AIRES. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-35.5777703;-58.01438;24/03/1976 00:00:00
Centro clandestino de detención 603-COMISARÍA DE MAGDALENA;Centro Clandestino de Detención (CCD) 'COMISARÍA DE MAGDALENA', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: HIPÓLITO YRIGOYEN y DR. PATRICIO BRENNAN · MAGDALENA · BUENOS AIRES. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-35.0829188;-57.5074682;24/03/1976 00:00:00
Centro clandestino de detención 604-JEFATURA DEPARTAMENTAL DE POLICÍA DE CONCEPCIÓN DEL URUGUAY;Centro Clandestino de Detención (CCD) 'JEFATURA DEPARTAMENTAL DE POLICÍA DE CONCEPCIÓN DEL URUGUAY', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: SAN MARTÍN 713 · CONCEPCIÓN DEL URUGUAY · URUGUAY · ENTRE RÍOS. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-32.4853783;-58.2321997;24/03/1976 00:00:00
"Centro clandestino de detención 605-DELEGACIÓN ""CONCEPCIÓN DEL URUGUAY"" DE LA POLICÍA FEDERAL";"Centro Clandestino de Detención (CCD) 'DELEGACIÓN ""CONCEPCIÓN DEL URUGUAY"" DE LA POLICÍA FEDERAL', que funcionó en un predio de 'POLICÍA FEDERAL'. Ubicación: SAN MARTÍN 596 · CONCEPCIÓN DEL URUGUAY · URUGUAY · ENTRE RÍOS. Actualmente es un Espacio para la Memoria.";Centro Clandestino de Detención;-32.484952;-58.230253;24/03/1976 00:00:00
Centro clandestino de detención 606-COMISARÍA 6ª DE SANTIAGO DEL ESTERO;Centro Clandestino de Detención (CCD) 'COMISARÍA 6ª DE SANTIAGO DEL ESTERO', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: PEDRO PABLO OLAECHEA y FCO. VICTORIA · SANTIAGO DEL ESTERO · CAPITAL · SANTIAGO DEL ESTERO. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-27.7886639;-64.2509348;24/03/1976 00:00:00
Centro clandestino de detención 607-COMISARÍA 1ª DE CÓRDOBA;Centro Clandestino de Detención (CCD) 'COMISARÍA 1ª DE CÓRDOBA', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: CORRIENTES 564 · Centro · CÓRDOBA · CAPITAL · CÓRDOBA. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-31.4216511;-64.1780895;24/03/1976 00:00:00
Centro clandestino de detención 608-SUBCOMISARÍA DE CRUZ ALTA;Centro Clandestino de Detención (CCD) 'SUBCOMISARÍA DE CRUZ ALTA', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: CRUZ ALTA · MARCOS JUÁREZ · CÓRDOBA. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-33.0072364;-61.8094146;24/03/1976 00:00:00
Centro clandestino de detención 609-COMISARÍA DE MARCOS JUÁREZ;Centro Clandestino de Detención (CCD) 'COMISARÍA DE MARCOS JUÁREZ', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: MARCOS JUÁREZ · CÓRDOBA. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-32.6978556;-62.1057979;24/03/1976 00:00:00
Centro clandestino de detención 610-JEFATURA DE POLICÍA DE VILLA MARÍA;Centro Clandestino de Detención (CCD) 'JEFATURA DE POLICÍA DE VILLA MARÍA', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: VILLA MARÍA · GRAL. SAN MARTÍN · CÓRDOBA. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-32.4104614;-63.243645;24/03/1976 00:00:00
Centro clandestino de detención 611-COMISARÍA 1ª DE ROSARIO;Centro Clandestino de Detención (CCD) 'COMISARÍA 1ª DE ROSARIO', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: JUAN M. DE ROSAS 1350 · ROSARIO · SANTA FE. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-32.954473;-60.633108;24/03/1976 00:00:00
Centro clandestino de detención 612-COMISARÍA 1ª DE GRAL. SARMIENTO (SAN MIGUEL);Centro Clandestino de Detención (CCD) 'COMISARÍA 1ª DE GRAL. SARMIENTO (SAN MIGUEL)', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: LEANDRO N. ALEM 1857 (dirección actual) · SAN MIGUEL (ex partido de GRAL. SARMIENTO) · BUENOS AIRES. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-34.5230042;-58.725906;24/03/1976 00:00:00
Centro clandestino de detención 613-JEFATURA DE POLICÍA DE LA PROVINCIA DE ENTRE RÍOS;Centro Clandestino de Detención (CCD) 'JEFATURA DE POLICÍA DE LA PROVINCIA DE ENTRE RÍOS', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: PARANÁ · ENTRE RÍOS. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-31.7413197;-60.5115471;24/03/1976 00:00:00
Centro clandestino de detención 615-COMISARÍA 1ª DE POSADAS;Centro Clandestino de Detención (CCD) 'COMISARÍA 1ª DE POSADAS', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: JUAN B. ALBERDI 121 · POSADAS · CAPITAL · MISIONES. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-27.3581852;-55.8934849;24/03/1976 00:00:00
"Centro clandestino de detención 618-BARCO ""CIUDAD DE LA PLATA""";"Centro Clandestino de Detención (CCD) 'BARCO ""CIUDAD DE LA PLATA""', que funcionó en un predio de 'ARMADA'. Ubicación: Puerto Nuevo · CAPITAL FEDERAL. Actualmente es un Espacio para la Memoria.";Centro Clandestino de Detención;-34.6177194;-58.3620561;24/03/1976 00:00:00
Centro clandestino de detención 624-UNIDAD REGIONAL III DE VILLA MARÍA;Centro Clandestino de Detención (CCD) 'UNIDAD REGIONAL III DE VILLA MARÍA', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: VILLA MARÍA · GRAL. SAN MARTÍN · CÓRDOBA. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-32.4104614;-63.243645;24/03/1976 00:00:00
Centro clandestino de detención 625-LA CASITA DE MÁRTIRES;"Centro Clandestino de Detención (CCD) 'LA CASITA DE MÁRTIRES', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: Av. ULISES LÓPEZ y CHACABUCO · POSADAS · CAPITAL · MISIONES DESTACAMENTO ""MÁRTIRES"" DE LA POLICÍA DE LA PCIA. DE MISIONES. Actualmente es un Espacio para la Memoria.";Centro Clandestino de Detención;-27.3826018;-55.963399;24/03/1976 00:00:00
Centro clandestino de detención 626-DESTACAMENTO MILITAR DE SANTO TOMÉ;Centro Clandestino de Detención (CCD) 'DESTACAMENTO MILITAR DE SANTO TOMÉ', que funcionó en un predio de 'EJÉRCITO'. Ubicación: SANTO TOMÉ · LA CAPITAL · SANTA FE. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-31.6727704;-60.7689185;24/03/1976 00:00:00
Centro clandestino de detención 627-DEPARTAMENTO DE INFORMACIONES DE LA POLICÍA DE SANTIAGO DEL ESTERO (D-2) / SIDE;Centro Clandestino de Detención (CCD) 'DEPARTAMENTO DE INFORMACIONES DE LA POLICÍA DE SANTIAGO DEL ESTERO (D-2) / SIDE', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: Av. BELGRANO (S) 1162 (entre Av. ALSINA y 3 DE FEBRERO) · SANTIAGO DEL ESTERO · CAPITAL · SANTIAGO DEL ESTERO. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-27.7994214;-64.2614641;24/03/1976 00:00:00
"Centro clandestino de detención 632-DELEGACIÓN ""CÓRDOBA"" DE LA POLICÍA FEDERAL";"Centro Clandestino de Detención (CCD) 'DELEGACIÓN ""CÓRDOBA"" DE LA POLICÍA FEDERAL', que funcionó en un predio de 'POLICÍA FEDERAL'. Ubicación: HIPÓLITO YRIGOYEN 493 · Nueva Córdoba · CÓRDOBA · CAPITAL · CÓRDOBA. Actualmente es un Espacio para la Memoria.";Centro Clandestino de Detención;-31.4264507;-64.1856287;24/03/1976 00:00:00
"Centro clandestino de detención 634-HOSPITAL MILITAR ""CORRIENTES""";"Centro Clandestino de Detención (CCD) 'HOSPITAL MILITAR ""CORRIENTES""', que funcionó en un predio de 'HOSPITAL MILITAR ( EJÉRCITO)'. Ubicación: Av. 3 DE ABRIL y Av. COSTANERA · CORRIENTES · CAPITAL · CORRIENTES. Actualmente es un Espacio para la Memoria.";Centro Clandestino de Detención;-27.476273;-58.835551;24/03/1976 00:00:00
"Centro clandestino de detención 635-DELEGACIÓN ""ROSARIO"" DE LA POLICÍA FEDERAL";"Centro Clandestino de Detención (CCD) 'DELEGACIÓN ""ROSARIO"" DE LA POLICÍA FEDERAL', que funcionó en un predio de 'POLICÍA FEDERAL'. Ubicación: 9 DE JULIO 233 · ROSARIO · SANTA FE. Actualmente es un Espacio para la Memoria.";Centro Clandestino de Detención;-32.9561008;-60.6278766;24/03/1976 00:00:00
Centro clandestino de detención 636-COMISARÍA 9ª DE CÓRDOBA;Centro Clandestino de Detención (CCD) 'COMISARÍA 9ª DE CÓRDOBA', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: Av. CASTRO BARROS 766 · San Martín · CÓRDOBA · CAPITAL · CÓRDOBA. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-31.3981594;-64.1983019;24/03/1976 00:00:00
Centro clandestino de detención 637-JEFATURA DE POLICÍA DE SAN FRANCISCO;Centro Clandestino de Detención (CCD) 'JEFATURA DE POLICÍA DE SAN FRANCISCO', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: SAN FRANCISCO · SAN JUSTO · CÓRDOBA. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-31.4249992;-62.0841599;24/03/1976 00:00:00
"Centro clandestino de detención 640-DELEGACIÓN ""POSADAS"" DE LA POLICÍA FEDERAL";"Centro Clandestino de Detención (CCD) 'DELEGACIÓN ""POSADAS"" DE LA POLICÍA FEDERAL', que funcionó en un predio de 'POLICÍA FEDERAL'. Ubicación: AYACUCHO 578 (actualmente Nº 2360) · POSADAS · CAPITAL · MISIONES. Actualmente es un Espacio para la Memoria.";Centro Clandestino de Detención;-27.3675946;-55.8968837;24/03/1976 00:00:00
Centro clandestino de detención 642-COMANDO DE ARTILLERÍA 141 / GRUPO DE ARTILLERÍA DE DEFENSA AÉREA 141 UNIDAD DE COMANDO ÁREA 333;Centro Clandestino de Detención (CCD) 'COMANDO DE ARTILLERÍA 141 / GRUPO DE ARTILLERÍA DE DEFENSA AÉREA 141 UNIDAD DE COMANDO ÁREA 333', que funcionó en un predio de 'EJÉRCITO'. Ubicación: SAN LUIS · LA CAPITAL · SAN LUIS. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-33.3017267;-66.3377522;24/03/1976 00:00:00
Centro clandestino de detención 644-COMISARÍA 25ª DE LA ESPERANZA;Centro Clandestino de Detención (CCD) 'COMISARÍA 25ª DE LA ESPERANZA', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: LA ESPERANZA · SAN PEDRO · JUJUY. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-24.2341477;-64.8474693;24/03/1976 00:00:00
Centro clandestino de detención 645-UNIDAD PENAL DE CATAMARCA;Centro Clandestino de Detención (CCD) 'UNIDAD PENAL DE CATAMARCA', que funcionó en un predio de 'SERVICIO PENITENCIARIO PROVINCIAL'. Ubicación: GÜEMES y VIRGEN DEL VALLE · SAN FDO. DEL VALLE DE CATAMARCA · CAPITAL · CATAMARCA. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-28.4764658;-65.786636;24/03/1976 00:00:00
Centro clandestino de detención 647-COMISARÍA 4ª DE SAN MARTÍN (JOSÉ LEÓN SUÁREZ);Centro Clandestino de Detención (CCD) 'COMISARÍA 4ª DE SAN MARTÍN (JOSÉ LEÓN SUÁREZ)', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: BRIG. GRAL. JUAN M. DE ROSAS y BALLESTER · JOSÉ LEÓN SUÁREZ · GRAL. SAN MARTÍN · BUENOS AIRES. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-34.5300224;-58.5747525;24/03/1976 00:00:00
Centro clandestino de detención 648-JEFATURA DEPARTAMENTAL DE POLICÍA DE DIAMANTE;Centro Clandestino de Detención (CCD) 'JEFATURA DEPARTAMENTAL DE POLICÍA DE DIAMANTE', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: EVA PERÓN 258 · DIAMANTE · ENTRE RÍOS. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-32.0674637;-60.64298;24/03/1976 00:00:00
Centro clandestino de detención 649-COMISARÍA 1ª DE PARANÁ;Centro Clandestino de Detención (CCD) 'COMISARÍA 1ª DE PARANÁ', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: TUCUMÁN 55/57 · PARANÁ · ENTRE RÍOS. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-31.7297216;-60.5354907;24/03/1976 00:00:00
"Centro clandestino de detención 650-DELEGACIÓN ""FORMOSA"" DE LA POLICÍA FEDERAL";"Centro Clandestino de Detención (CCD) 'DELEGACIÓN ""FORMOSA"" DE LA POLICÍA FEDERAL', que funcionó en un predio de 'POLICÍA FEDERAL'. Ubicación: PADRE PATIÑO 702 · FORMOSA · FORMOSA. Actualmente es un Espacio para la Memoria.";Centro Clandestino de Detención;-26.1826228;-58.1701637;24/03/1976 00:00:00
Centro clandestino de detención 651-COMISARÍA 1ª DE FLORENCIO VARELA;Centro Clandestino de Detención (CCD) 'COMISARÍA 1ª DE FLORENCIO VARELA', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: Av. SAN MARTÍN 425 · FLORENCIO VARELA · BUENOS AIRES. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-34.7586084;-58.2974305;24/03/1976 00:00:00
Centro clandestino de detención 652-COMISARÍA DE TARTAGAL;Centro Clandestino de Detención (CCD) 'COMISARÍA DE TARTAGAL', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: TARTAGAL · GRAL. JOSÉ DE SAN MARTÍN · SALTA. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-22.5167622;-63.8056084;24/03/1976 00:00:00
"Centro clandestino de detención 653-DELEGACIÓN ""CORRIENTES"" DE LA POLICÍA FEDERAL";"Centro Clandestino de Detención (CCD) 'DELEGACIÓN ""CORRIENTES"" DE LA POLICÍA FEDERAL', que funcionó en un predio de 'POLICÍA FEDERAL'. Ubicación: PLÁCIDO MARTÍNEZ 750 · CORRIENTES · CAPITAL · CORRIENTES. Actualmente es un Espacio para la Memoria.";Centro Clandestino de Detención;-27.4615971;-58.8407031;24/03/1976 00:00:00
Centro clandestino de detención 657-UNIDAD REGIONAL DE JUNÍN;Centro Clandestino de Detención (CCD) 'UNIDAD REGIONAL DE JUNÍN', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: PRES. QUINTANA y GANDINI · JUNÍN · BUENOS AIRES. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-34.5911525;-60.9436493;24/03/1976 00:00:00
Centro clandestino de detención 659-LA GUARIDA;"Centro Clandestino de Detención (CCD) 'LA GUARIDA', que funcionó en un predio de 'PARTICULAR (VIVIENDA O SIMILAR)'. Ubicación: Ex barrio militar _ Campo militar ""Cnel. Holmberg"" · La Guarida · LA BANDA · BANDA · SANTIAGO DEL ESTERO. Actualmente es un Espacio para la Memoria.";Centro Clandestino de Detención;-27.7358357;-64.2437523;24/03/1976 00:00:00
"Centro clandestino de detención 660-ESTANCIA ""LA ARMONÍA"" / POZO DE ARANA";"Centro Clandestino de Detención (CCD) 'ESTANCIA ""LA ARMONÍA"" / POZO DE ARANA', que funcionó en un predio de 'ESTATAL'. Ubicación: Calle 137 y 630 · ARANA · LA PLATA · BUENOS AIRES. Actualmente es un Espacio para la Memoria.";Centro Clandestino de Detención;-34.9993127;-57.905426;24/03/1976 00:00:00
Centro clandestino de detención 661-ESCUELA NAVAL MILITAR DE RÍO SANTIAGO;Centro Clandestino de Detención (CCD) 'ESCUELA NAVAL MILITAR DE RÍO SANTIAGO', que funcionó en un predio de 'ARMADA'. Ubicación: ISLA SANTIAGO · ENSENADA · BUENOS AIRES. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-34.8348435;-57.9123671;24/03/1976 00:00:00
Centro clandestino de detención 663-CLUB SIDERCA;Centro Clandestino de Detención (CCD) 'CLUB SIDERCA', que funcionó en un predio de 'ESTABLECIMIENTO PRIVADO'. Ubicación: Parque Industrial de Campana _ instalaciones propiedad de la empresa Dálmine-Siderca S.A.I.C. · CAMPANA · BUENOS AIRES. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-34.2026882;-58.9220935;24/03/1976 00:00:00
Centro clandestino de detención 665-SUBCOMISARÍA DE LA SALADA;"Centro Clandestino de Detención (CCD) 'SUBCOMISARÍA DE LA SALADA', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: ""Inmed. de zona de piletas"" · La Salada · CIUDAD MADERO · LA MATANZA · BUENOS AIRES DEPTE. DE COMISARÍA DE CIUDAD MADERO. Actualmente es un Espacio para la Memoria.";Centro Clandestino de Detención;-34.7197223;-58.4735942;24/03/1976 00:00:00
Centro clandestino de detención 666-CASA EN CALLE BRASIL;Centro Clandestino de Detención (CCD) 'CASA EN CALLE BRASIL', que funcionó en un predio de 'PARTICULAR (VIVIENDA O SIMILAR)'. Ubicación: BRASIL 1324 · PASO DE LOS LIBRES · CORRIENTES. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-29.7114348;-57.09246;24/03/1976 00:00:00
"Centro clandestino de detención 667-DELEGACIÓN ""MAR DEL PLATA"" DE LA POLICÍA FEDERAL";"Centro Clandestino de Detención (CCD) 'DELEGACIÓN ""MAR DEL PLATA"" DE LA POLICÍA FEDERAL', que funcionó en un predio de 'POLICÍA FEDERAL'. Ubicación: SARMIENTO 2551 · MAR DEL PLATA · GRAL. PUEYRREDÓN · BUENOS AIRES. Actualmente es un Espacio para la Memoria.";Centro Clandestino de Detención;-38.0112557;-57.5426992;24/03/1976 00:00:00
"Centro clandestino de detención 670-DIVISIÓN CUATRERISMO (BRIGADA ""GÜEMES"")";"Centro Clandestino de Detención (CCD) 'DIVISIÓN CUATRERISMO (BRIGADA ""GÜEMES"")', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: Autopista RICCHIERI (a 400 m de Camino de Cintura) · CIUDAD EVITA · LA MATANZA · BUENOS AIRES DIVISIÓN CUATRERISMO (AGRUPACIÓN ""GÜEMES""). Actualmente es un Espacio para la Memoria.";Centro Clandestino de Detención;-34.7758363;-58.284482;24/03/1976 00:00:00
Centro clandestino de detención 672-COMISARÍA 1ª DE MERLO;Centro Clandestino de Detención (CCD) 'COMISARÍA 1ª DE MERLO', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: Av. DEL LIBERTADOR 368 · MERLO · BUENOS AIRES. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-34.6704713;-58.7252989;24/03/1976 00:00:00
Centro clandestino de detención 675-MANSIÓN GÜERCHI;Centro Clandestino de Detención (CCD) 'MANSIÓN GÜERCHI', que funcionó en un predio de 'ESTABLECIMIENTO PRIVADO'. Ubicación: MITRE 560 · ZÁRATE · BUENOS AIRES. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-34.1018019;-59.0173049;24/03/1976 00:00:00
Centro clandestino de detención 676-EX PLANTA METALÚRGICA ABANDONADA;Centro Clandestino de Detención (CCD) 'EX PLANTA METALÚRGICA ABANDONADA', que funcionó en un predio de 'ESTABLECIMIENTO PRIVADO'. Ubicación: Av. 12 DE OCTUBRE y Av. LA PLATA · QUILMES · BUENOS AIRES. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-34.7366073;-58.2776071;24/03/1976 00:00:00
"Centro clandestino de detención 677-ESTANCIA ""LA POLACA""";"Centro Clandestino de Detención (CCD) 'ESTANCIA ""LA POLACA""', que funcionó en un predio de 'PARTICULAR (VIVIENDA O SIMILAR)'. Ubicación: A orillas de Río Uruguay (frente a Isla Pacú) · PALMAR · PASO DE LOS LIBRES · CORRIENTES. Actualmente es un Espacio para la Memoria.";Centro Clandestino de Detención;-29.7137101;-57.0855601;24/03/1976 00:00:00
"Centro clandestino de detención 678-REGIONAL DE INTELIGENCIA ""BUENOS AIRES"" (RIBA)";"Centro Clandestino de Detención (CCD) 'REGIONAL DE INTELIGENCIA ""BUENOS AIRES"" (RIBA)', que funcionó en un predio de 'FUERZA AÉREA'. Ubicación: GRAL. JOSÉ DE SAN MARTÍN 784 (entre ENTRE RÍOS y Pje. JUAN ESNAOLA) · MORÓN · BUENOS AIRES. Actualmente es un Espacio para la Memoria.";Centro Clandestino de Detención;-34.6568462;-58.622662;24/03/1976 00:00:00
"Centro clandestino de detención 680-BRIGADA AÉREA IV ""EL PLUMERILLO""";"Centro Clandestino de Detención (CCD) 'BRIGADA AÉREA IV ""EL PLUMERILLO""', que funcionó en un predio de 'FUERZA AÉREA'. Ubicación: Av. FUERZA AÉREA Km 7/500 · EL PLUMERILLO · LAS HERAS · MENDOZA. Actualmente es un Espacio para la Memoria.";Centro Clandestino de Detención;-32.8331083;-68.7714556;24/03/1976 00:00:00
